name,schedulable,makespan,dueDatesCalculationTime,schedulerTime
NXT Motion_1_4_220,False,2245.959679825682,0.6995880603790283,1.99485445022583
NXT Motion_1_4_225,False,2243.756552932844,0.6515514850616455,1.9929821491241455
NXT Motion_1_4_230,False,2245.4398691117735,0.6929848194122314,2.044076442718506
NXT Motion_1_4_235,False,2242.2019276333685,0.6181929111480713,1.8891801834106445
NXT Motion_1_4_240,False,2240.7767676354697,0.6311631202697754,1.9711549282073975
NXT Motion_1_4_245,False,2247.5867855820647,0.6366405487060547,2.301781415939331
NXT Motion_1_4_250,False,2248.6964195753803,0.672753095626831,2.0183393955230713
NXT Motion_1_5_200,False,1794.0432591312624,0.6673562526702881,1.7432892322540283
NXT Motion_1_5_205,False,1775.581290486329,0.6809465885162354,1.5331110954284668
NXT Motion_1_5_210,False,1769.6245170135317,0.6867444515228271,1.6113290786743164
NXT Motion_1_5_215,False,1789.7749122167381,0.7162151336669922,1.936418056488037
NXT Motion_1_5_220,False,1793.4214282803,0.7013719081878662,1.6145086288452148
NXT Motion_1_5_225,False,1780.2234287823228,0.7171146869659424,1.649958848953247
NXT Motion_1_5_230,False,1782.3322134178447,0.620957612991333,1.5000476837158203
NXT Motion_1_5_235,False,1765.1356191360585,0.6797170639038086,1.6861674785614014
NXT Motion_1_5_240,False,1780.4916965518814,0.6699526309967041,1.7234253883361816
NXT Motion_1_5_245,False,1784.9044862625788,0.6579492092132568,1.6150615215301514
NXT Motion_1_5_250,False,1789.4495741857982,0.7059481143951416,1.4565367698669434
NXT Motion_2_2_200,True,6223.450922227416,0.6256494522094727,4.711120843887329
NXT Motion_2_2_205,True,6092.930475328354,0.6335790157318115,4.7079386711120605
NXT Motion_2_2_210,True,6008.204982595649,0.6140143871307373,4.493189573287964
NXT Motion_2_2_215,True,6393.851769798546,0.6597700119018555,4.467391729354858
NXT Motion_2_2_220,True,6198.515049490033,0.5600564479827881,4.398680925369263
NXT Motion_2_2_225,True,6103.847431515258,0.5885369777679443,4.9332075119018555
NXT Motion_2_2_230,True,6215.661950437089,0.6082968711853027,4.977246046066284
NXT Motion_2_2_235,True,5902.835616871337,0.6249520778656006,4.952463865280151
NXT Motion_2_2_240,True,6037.538661781149,0.6161243915557861,4.313532829284668
NXT Motion_2_2_245,True,6057.714978303468,0.6013321876525879,4.352221965789795
NXT Motion_2_2_250,True,6184.322464512531,0.65913987159729,4.860036134719849
NXT Motion_2_3_200,True,4468.290832488105,0.6585471630096436,4.34558367729187
NXT Motion_2_3_205,True,4691.542628529744,0.6457278728485107,4.419209241867065
NXT Motion_2_3_210,True,4315.584980679285,0.6760072708129883,4.5254576206207275
NXT Motion_2_3_215,True,4948.753550355341,0.6713950634002686,4.249364376068115
NXT Motion_2_3_220,False,2988.053139670875,0.5975911617279053,2.403860569000244
NXT Motion_2_3_225,False,2991.2881866281004,0.6305139064788818,2.497607946395874
NXT Motion_2_3_230,False,2992.6113653583693,0.6521298885345459,2.455152750015259
